Turn, Serial No , Queue No , Type , Length , Speed , Arrival , Depart, Service , Wait 
1,556,1,medium,9,10,2600,3700,11,1100
1,557,1,small,4,19,2600,3700,12,1100
1,558,1,large,13,9,2600,3700,13,1100
1,572,1,small,4,16,2700,3700,14,1000
1,573,1,medium,8,14,2700,3700,15,1000
1,574,1,small,4,17,2700,3700,16,1000
1,575,1,small,3,15,2700,3700,17,1000
1,576,1,medium,7,14,2700,3700,18,1000
1,577,1,medium,8,13,2700,3700,19,1000
1,578,1,large,13,6,2700,3700,20,1000
1,594,1,large,15,5,2800,3700,21,900
1,595,1,small,4,16,2800,3700,22,900
1,596,1,small,4,18,2800,3700,23,900
1,597,1,small,4,16,2800,3700,24,900
1,598,1,large,14,9,2800,3700,25,900
1,599,1,large,13,8,2800,3700,26,900
1,600,1,small,4,18,2800,3700,27,900
1,601,1,large,14,6,2800,3700,28,900
1,615,1,small,3,15,2900,3700,29,800
1,616,1,medium,9,14,2900,3700,30,800
1,617,1,medium,7,14,2900,3700,31,800
1,618,1,medium,8,13,2900,3700,32,800
1,619,1,large,16,6,2900,3700,33,800
1,620,1,large,13,5,2900,3700,34,800
1,635,1,medium,9,10,3000,3700,35,700
1,636,1,large,15,9,3000,3700,36,700
1,637,1,medium,7,11,3000,3700,37,700
1,638,1,large,12,7,3000,3700,38,700
1,639,1,medium,7,14,3000,3700,39,700
1,640,1,medium,7,14,3000,3700,40,700
1,653,1,medium,8,12,3100,3700,41,600
1,654,1,large,16,5,3100,3700,42,600
1,655,1,large,15,5,3100,3700,43,600
1,656,1,large,14,8,3100,3700,44,600
1,657,1,small,4,17,3100,3700,45,600
1,658,1,small,4,18,3100,3700,46,600
1,659,1,medium,9,10,3100,3700,47,600
1,660,1,small,4,19,3100,3700,48,600
1,675,1,large,14,7,3200,3700,49,500
1,676,1,small,3,16,3200,3700,50,500
1,677,1,large,15,6,3200,3700,51,500
1,678,1,small,4,15,3200,3700,52,500
1,679,1,small,3,17,3200,3700,53,500
1,680,1,small,4,18,3200,3700,54,500
1,697,1,large,12,9,3300,3700,55,400
1,698,1,small,3,16,3300,3700,56,400
1,699,1,medium,9,14,3300,3700,57,400
1,700,1,large,14,9,3300,3700,58,400
1,701,1,small,4,17,3300,3700,59,400
1,702,1,medium,9,11,3300,3700,60,400
1,718,1,small,4,19,3400,3700,61,300
1,719,1,large,13,7,3400,3700,62,300
1,720,1,medium,8,10,3400,3700,63,300
1,721,1,medium,7,11,3400,3700,64,300
1,722,1,small,4,15,3400,3700,65,300
1,723,1,large,13,9,3400,3700,66,300
1,724,1,small,3,19,3400,3700,67,300
1,738,1,large,15,9,3500,3700,68,200
1,739,1,large,15,6,3500,3700,69,200
1,740,1,medium,8,13,3500,3700,70,200
1,741,1,large,12,6,3500,3700,71,200
1,742,1,small,3,18,3500,3700,72,200
1,743,1,small,4,16,3500,3700,73,200
1,744,1,small,4,15,3500,3700,74,200
1,758,1,small,4,19,3600,3700,75,100
1,759,1,small,3,15,3600,3700,76,100
1,760,1,medium,8,14,3600,3700,77,100
1,761,1,large,14,5,3600,3700,78,100
1,762,1,large,15,5,3600,3700,79,100
1,763,1,small,3,18,3600,3700,80,100
1,764,1,medium,9,12,3600,3700,81,100
1,765,1,small,4,17,3600,3700,82,100
1,781,1,large,14,9,3700,3700,83,0
1,782,1,small,3,16,3700,3700,84,0
1,783,1,small,3,17,3700,3700,85,0
1,784,1,medium,8,13,3700,3700,86,0
1,785,1,large,13,6,3700,3700,87,0
1,786,1,medium,9,14,3700,3700,88,0
1,787,1,large,12,7,3700,3700,89,0
1,788,1,medium,7,12,3700,3700,90,0
2,641,2,large,13,7,3000,4100,7,1100
2,642,2,small,3,19,3000,4100,8,1100
2,643,2,large,13,8,3000,4100,9,1100
2,644,2,large,12,9,3000,4100,10,1100
2,645,2,small,3,19,3000,4100,11,1100
2,646,2,small,3,18,3000,4100,12,1100
2,661,2,small,3,18,3100,4100,13,1000
2,662,2,large,14,8,3100,4100,14,1000
2,663,2,medium,8,10,3100,4100,15,1000
2,664,2,medium,7,13,3100,4100,16,1000
2,665,2,large,16,6,3100,4100,17,1000
2,666,2,small,4,15,3100,4100,18,1000
2,667,2,medium,9,10,3100,4100,19,1000
2,668,2,large,16,8,3100,4100,20,1000
2,681,2,medium,7,13,3200,4100,21,900
2,682,2,small,3,16,3200,4100,22,900
2,683,2,medium,8,11,3200,4100,23,900
2,684,2,large,13,9,3200,4100,24,900
2,685,2,large,15,9,3200,4100,25,900
2,686,2,small,3,15,3200,4100,26,900
2,687,2,medium,8,13,3200,4100,27,900
2,688,2,large,16,9,3200,4100,28,900
2,703,2,large,14,9,3300,4100,29,800
2,704,2,medium,9,10,3300,4100,30,800
2,705,2,small,4,16,3300,4100,31,800
2,706,2,large,12,9,3300,4100,32,800
2,707,2,large,13,9,3300,4100,33,800
2,708,2,large,14,6,3300,4100,34,800
2,709,2,medium,7,10,3300,4100,35,800
2,710,2,large,15,5,3300,4100,36,800
2,725,2,large,14,5,3400,4100,37,700
2,726,2,large,13,7,3400,4100,38,700
2,727,2,medium,7,14,3400,4100,39,700
2,728,2,medium,9,14,3400,4100,40,700
2,729,2,medium,7,12,3400,4100,41,700
2,730,2,small,3,17,3400,4100,42,700
2,745,2,medium,8,11,3500,4100,43,600
2,746,2,small,4,18,3500,4100,44,600
2,747,2,medium,8,14,3500,4100,45,600
2,748,2,small,3,16,3500,4100,46,600
2,749,2,large,15,8,3500,4100,47,600
2,750,2,large,15,6,3500,4100,48,600
2,751,2,small,3,17,3500,4100,49,600
2,766,2,small,4,15,3600,4100,50,500
2,767,2,medium,8,11,3600,4100,51,500
2,768,2,large,14,9,3600,4100,52,500
2,769,2,medium,9,11,3600,4100,53,500
2,770,2,small,3,15,3600,4100,54,500
2,771,2,medium,7,12,3600,4100,55,500
2,772,2,large,14,9,3600,4100,56,500
2,773,2,small,3,17,3600,4100,57,500
2,789,2,large,12,8,3700,4100,58,400
2,790,2,large,12,5,3700,4100,59,400
2,791,2,small,4,17,3700,4100,60,400
2,792,2,large,14,8,3700,4100,61,400
2,793,2,large,14,9,3700,4100,62,400
2,794,2,large,12,7,3700,4100,63,400
2,795,2,large,14,9,3700,4100,64,400
2,796,2,small,3,19,3700,4100,65,400
2,810,2,small,4,18,3800,4100,66,300
2,811,2,small,4,17,3800,4100,67,300
2,812,2,small,3,17,3800,4100,68,300
2,813,2,medium,9,13,3800,4100,69,300
2,814,2,medium,8,14,3800,4100,70,300
2,815,2,small,3,16,3800,4100,71,300
2,830,2,large,12,9,3900,4100,72,200
2,831,2,large,12,5,3900,4100,73,200
2,832,2,medium,8,13,3900,4100,74,200
2,833,2,small,3,15,3900,4100,75,200
2,834,2,large,15,9,3900,4100,76,200
2,835,2,medium,8,11,3900,4100,77,200
2,850,2,medium,9,11,4000,4100,78,100
2,851,2,medium,8,12,4000,4100,79,100
2,852,2,large,13,6,4000,4100,80,100
2,853,2,small,3,19,4000,4100,81,100
2,854,2,medium,9,10,4000,4100,82,100
2,855,2,small,3,16,4000,4100,83,100
2,870,2,medium,8,11,4100,4100,84,0
2,871,2,large,13,8,4100,4100,85,0
2,872,2,small,4,15,4100,4100,86,0
2,873,2,small,3,19,4100,4100,87,0
2,874,2,large,15,6,4100,4100,88,0
2,875,2,large,12,8,4100,4100,89,0
2,876,2,small,4,18,4100,4100,90,0
3,731,3,medium,9,14,3400,4500,6,1100
3,732,3,medium,7,12,3400,4500,7,1100
3,733,3,small,3,16,3400,4500,8,1100
3,734,3,medium,9,10,3400,4500,8,1100
3,735,3,large,13,9,3400,4500,9,1100
3,736,3,medium,8,10,3400,4500,10,1100
3,737,3,small,3,19,3400,4500,11,1100
3,752,3,medium,8,12,3500,4500,12,1000
3,753,3,large,14,6,3500,4500,13,1000
3,754,3,small,4,17,3500,4500,14,1000
3,755,3,small,3,15,3500,4500,15,1000
3,756,3,small,4,18,3500,4500,15,1000
3,757,3,medium,8,11,3500,4500,16,1000
3,774,3,medium,7,14,3600,4500,17,900
3,775,3,large,16,5,3600,4500,18,900
3,776,3,medium,8,11,3600,4500,19,900
3,777,3,medium,8,10,3600,4500,20,900
3,778,3,small,4,15,3600,4500,21,900
3,779,3,small,3,17,3600,4500,22,900
3,780,3,large,16,9,3600,4500,22,900
3,797,3,large,15,6,3700,4500,23,800
3,798,3,medium,9,12,3700,4500,24,800
3,799,3,small,3,15,3700,4500,25,800
3,800,3,large,16,6,3700,4500,26,800
3,801,3,large,15,8,3700,4500,27,800
3,802,3,large,13,8,3700,4500,28,800
3,803,3,medium,9,13,3700,4500,29,800
3,816,3,small,4,16,3800,4500,29,700
3,817,3,small,4,17,3800,4500,30,700
3,818,3,small,3,15,3800,4500,31,700
3,819,3,medium,8,10,3800,4500,32,700
3,820,3,large,13,5,3800,4500,33,700
3,821,3,large,15,7,3800,4500,34,700
3,822,3,large,12,7,3800,4500,35,700
3,836,3,medium,8,14,3900,4500,36,600
3,837,3,small,3,17,3900,4500,36,600
3,838,3,large,15,7,3900,4500,37,600
3,839,3,medium,8,13,3900,4500,38,600
3,840,3,small,3,18,3900,4500,39,600
3,841,3,medium,8,12,3900,4500,40,600
3,842,3,small,4,16,3900,4500,41,600
3,856,3,small,4,17,4000,4500,42,500
3,857,3,medium,7,12,4000,4500,43,500
3,858,3,medium,8,11,4000,4500,43,500
3,859,3,medium,8,14,4000,4500,44,500
3,860,3,small,4,17,4000,4500,45,500
3,861,3,medium,7,14,4000,4500,46,500
3,862,3,large,13,8,4000,4500,47,500
3,877,3,large,12,6,4100,4500,48,400
3,878,3,small,4,15,4100,4500,49,400
3,879,3,large,13,6,4100,4500,50,400
3,880,3,large,14,6,4100,4500,50,400
3,881,3,medium,9,13,4100,4500,51,400
3,882,3,small,4,18,4100,4500,52,400
3,883,3,small,4,19,4100,4500,53,400
3,884,3,small,3,18,4100,4500,54,400
3,897,3,small,4,15,4200,4500,55,300
3,898,3,large,12,5,4200,4500,56,300
3,899,3,small,4,16,4200,4500,57,300
3,900,3,medium,8,10,4200,4500,57,300
3,901,3,medium,9,14,4200,4500,58,300
3,902,3,large,16,7,4200,4500,59,300
3,903,3,large,12,8,4200,4500,60,300
3,904,3,medium,9,11,4200,4500,61,300
3,920,3,large,12,7,4300,4500,62,200
3,921,3,medium,7,13,4300,4500,63,200
3,922,3,small,4,19,4300,4500,64,200
3,923,3,large,16,7,4300,4500,64,200
3,924,3,small,3,19,4300,4500,65,200
3,925,3,large,12,6,4300,4500,66,200
3,940,3,large,15,9,4400,4500,67,100
3,941,3,medium,7,10,4400,4500,68,100
3,942,3,small,3,16,4400,4500,69,100
3,943,3,large,14,7,4400,4500,70,100
3,944,3,medium,7,12,4400,4500,71,100
3,945,3,medium,7,10,4400,4500,71,100
3,946,3,medium,8,13,4400,4500,72,100
3,962,3,large,16,6,4500,4500,73,0
3,963,3,small,4,18,4500,4500,74,0
3,964,3,large,12,9,4500,4500,75,0
3,965,3,medium,9,11,4500,4500,76,0
3,966,3,small,3,19,4500,4500,77,0
3,967,3,medium,7,11,4500,4500,78,0
3,968,3,medium,9,14,4500,4500,78,0
1,804,1,medium,7,14,3800,4900,8,1100
1,805,1,medium,7,13,3800,4900,9,1100
1,806,1,small,3,16,3800,4900,11,1100
1,807,1,medium,7,14,3800,4900,12,1100
1,808,1,small,3,17,3800,4900,13,1100
1,809,1,large,15,5,3800,4900,15,1100
1,823,1,large,15,8,3900,4900,16,1000
1,824,1,large,12,5,3900,4900,17,1000
1,825,1,large,12,8,3900,4900,19,1000
1,826,1,small,4,18,3900,4900,20,1000
1,827,1,medium,7,12,3900,4900,21,1000
1,828,1,large,16,6,3900,4900,23,1000
1,829,1,small,3,19,3900,4900,24,1000
1,843,1,small,4,19,4000,4900,25,900
1,844,1,large,15,8,4000,4900,27,900
1,845,1,small,4,18,4000,4900,28,900
1,846,1,small,4,16,4000,4900,29,900
1,847,1,small,4,16,4000,4900,31,900
1,848,1,medium,9,14,4000,4900,32,900
1,849,1,large,14,5,4000,4900,33,900
1,863,1,small,3,16,4100,4900,35,800
1,864,1,medium,9,10,4100,4900,36,800
1,865,1,medium,8,12,4100,4900,37,800
1,866,1,small,3,15,4100,4900,39,800
1,867,1,medium,9,13,4100,4900,40,800
1,868,1,small,3,18,4100,4900,41,800
1,869,1,medium,8,12,4100,4900,43,800
1,885,1,medium,8,11,4200,4900,44,700
1,886,1,large,13,5,4200,4900,45,700
1,887,1,small,4,18,4200,4900,47,700
1,888,1,medium,7,13,4200,4900,48,700
1,889,1,small,4,16,4200,4900,49,700
1,890,1,medium,7,14,4200,4900,51,700
1,905,1,small,4,17,4300,4900,52,600
1,906,1,small,3,19,4300,4900,53,600
1,907,1,medium,7,14,4300,4900,55,600
1,908,1,large,14,8,4300,4900,56,600
1,909,1,large,12,9,4300,4900,57,600
1,910,1,large,15,9,4300,4900,59,600
1,911,1,medium,8,13,4300,4900,60,600
1,912,1,large,16,9,4300,4900,61,600
1,926,1,large,12,8,4400,4900,63,500
1,927,1,large,15,9,4400,4900,64,500
1,928,1,small,4,15,4400,4900,65,500
1,929,1,medium,9,11,4400,4900,67,500
1,930,1,small,3,18,4400,4900,68,500
1,931,1,medium,9,14,4400,4900,69,500
1,932,1,large,15,5,4400,4900,71,500
1,933,1,large,15,9,4400,4900,72,500
1,947,1,small,3,17,4500,4900,73,400
1,948,1,medium,7,11,4500,4900,75,400
1,949,1,medium,8,11,4500,4900,76,400
1,950,1,small,3,15,4500,4900,77,400
1,951,1,small,3,15,4500,4900,79,400
1,952,1,large,14,6,4500,4900,80,400
1,953,1,large,13,5,4500,4900,81,400
1,969,1,medium,7,11,4600,4900,83,300
1,970,1,large,16,7,4600,4900,84,300
1,971,1,small,4,16,4600,4900,85,300
1,972,1,medium,9,10,4600,4900,87,300
1,973,1,medium,7,14,4600,4900,88,300
1,974,1,small,3,19,4600,4900,89,300
1,987,1,medium,9,13,4700,4900,91,200
1,988,1,medium,9,10,4700,4900,92,200
1,989,1,small,4,19,4700,4900,93,200
1,990,1,small,3,19,4700,4900,95,200
1,991,1,small,4,17,4700,4900,96,200
1,992,1,medium,7,13,4700,4900,97,200
1,1007,1,small,3,17,4800,4900,99,100
1,1008,1,medium,9,12,4800,4900,100,100
1,1009,1,medium,8,11,4800,4900,101,100
1,1010,1,large,16,9,4800,4900,103,100
1,1011,1,medium,7,13,4800,4900,104,100
1,1012,1,small,4,19,4800,4900,105,100
1,1013,1,medium,9,12,4800,4900,107,100
1,1029,1,large,15,6,4900,4900,108,0
1,1030,1,large,16,8,4900,4900,109,0
1,1031,1,small,3,18,4900,4900,111,0
1,1032,1,large,14,7,4900,4900,112,0
1,1033,1,small,4,15,4900,4900,113,0
1,1034,1,large,12,5,4900,4900,115,0
1,1035,1,large,13,6,4900,4900,116,0
1,1036,1,small,4,17,4900,4900,117,0
2,891,2,medium,7,10,4200,5300,6,1100
2,892,2,small,3,15,4200,5300,7,1100
2,893,2,medium,9,13,4200,5300,8,1100
2,894,2,small,3,18,4200,5300,8,1100
2,895,2,small,3,18,4200,5300,9,1100
2,896,2,medium,8,11,4200,5300,10,1100
2,913,2,large,16,7,4300,5300,11,1000
2,914,2,large,16,7,4300,5300,12,1000
2,915,2,medium,7,11,4300,5300,13,1000
2,916,2,large,15,8,4300,5300,14,1000
2,917,2,large,14,8,4300,5300,15,1000
2,918,2,small,4,17,4300,5300,15,1000
2,919,2,large,14,8,4300,5300,16,1000
2,934,2,large,12,8,4400,5300,17,900
2,935,2,large,13,5,4400,5300,18,900
2,936,2,medium,9,10,4400,5300,19,900
2,937,2,small,3,18,4400,5300,20,900
2,938,2,large,12,9,4400,5300,21,900
2,939,2,small,3,17,4400,5300,22,900
2,954,2,small,3,15,4500,5300,22,800
2,955,2,small,4,19,4500,5300,23,800
2,956,2,small,3,18,4500,5300,24,800
2,957,2,medium,9,11,4500,5300,25,800
2,958,2,large,12,9,4500,5300,26,800
2,959,2,large,16,7,4500,5300,27,800
2,960,2,medium,9,10,4500,5300,28,800
2,961,2,large,13,7,4500,5300,29,800
2,975,2,small,4,18,4600,5300,29,700
2,976,2,small,3,17,4600,5300,30,700
2,977,2,medium,9,10,4600,5300,31,700
2,978,2,small,3,15,4600,5300,32,700
2,979,2,small,3,15,4600,5300,33,700
2,980,2,large,15,6,4600,5300,34,700
2,993,2,large,12,7,4700,5300,35,600
2,994,2,small,4,15,4700,5300,36,600
2,995,2,small,3,17,4700,5300,36,600
2,996,2,small,4,18,4700,5300,37,600
2,997,2,large,12,5,4700,5300,38,600
2,998,2,large,15,9,4700,5300,39,600
2,999,2,large,13,5,4700,5300,40,600
2,1014,2,large,14,6,4800,5300,41,500
2,1015,2,large,16,9,4800,5300,42,500
2,1016,2,medium,9,10,4800,5300,43,500
2,1017,2,large,12,9,4800,5300,43,500
2,1018,2,large,16,8,4800,5300,44,500
2,1019,2,medium,8,14,4800,5300,45,500
2,1020,2,small,4,17,4800,5300,46,500
2,1037,2,large,16,9,4900,5300,47,400
2,1038,2,large,16,8,4900,5300,48,400
2,1039,2,small,4,19,4900,5300,49,400
2,1040,2,medium,8,11,4900,5300,50,400
2,1041,2,large,16,6,4900,5300,50,400
2,1042,2,small,4,18,4900,5300,51,400
2,1057,2,large,15,7,5000,5300,52,300
2,1058,2,large,12,8,5000,5300,53,300
2,1059,2,small,4,17,5000,5300,54,300
2,1060,2,medium,7,11,5000,5300,55,300
2,1061,2,small,3,17,5000,5300,56,300
2,1062,2,small,3,17,5000,5300,57,300
2,1063,2,large,12,8,5000,5300,57,300
2,1080,2,large,15,5,5100,5300,58,200
2,1081,2,medium,7,12,5100,5300,59,200
2,1082,2,large,13,6,5100,5300,60,200
2,1083,2,small,3,18,5100,5300,61,200
2,1084,2,medium,8,13,5100,5300,62,200
2,1085,2,medium,9,11,5100,5300,63,200
2,1100,2,medium,7,11,5200,5300,64,100
2,1101,2,medium,7,12,5200,5300,64,100
2,1102,2,medium,9,12,5200,5300,65,100
2,1103,2,small,4,19,5200,5300,66,100
2,1104,2,small,4,17,5200,5300,67,100
2,1105,2,medium,9,10,5200,5300,68,100
2,1106,2,small,3,18,5200,5300,69,100
2,1107,2,large,12,9,5200,5300,70,100
2,1123,2,large,14,5,5300,5300,71,0
2,1124,2,medium,7,12,5300,5300,71,0
2,1125,2,small,4,16,5300,5300,72,0
2,1126,2,small,3,18,5300,5300,73,0
2,1127,2,large,15,7,5300,5300,74,0
2,1128,2,small,3,19,5300,5300,75,0
2,1129,2,small,4,17,5300,5300,76,0
2,1130,2,medium,9,12,5300,5300,77,0
3,981,3,large,14,5,4600,5700,7,1100
3,982,3,medium,7,14,4600,5700,8,1100
3,983,3,large,13,9,4600,5700,8,1100
3,984,3,small,4,19,4600,5700,9,1100
3,985,3,medium,8,11,4600,5700,10,1100
3,986,3,medium,7,11,4600,5700,11,1100
3,1000,3,medium,9,13,4700,5700,12,1000
3,1001,3,large,13,5,4700,5700,13,1000
3,1002,3,small,4,19,4700,5700,14,1000
3,1003,3,medium,7,14,4700,5700,14,1000
3,1004,3,small,4,18,4700,5700,15,1000
3,1005,3,large,13,7,4700,5700,16,1000
3,1006,3,medium,9,13,4700,5700,17,1000
3,1021,3,small,3,16,4800,5700,18,900
3,1022,3,small,4,18,4800,5700,19,900
3,1023,3,large,14,9,4800,5700,20,900
3,1024,3,medium,8,13,4800,5700,20,900
3,1025,3,large,15,9,4800,5700,21,900
3,1026,3,small,3,17,4800,5700,22,900
3,1027,3,large,16,9,4800,5700,23,900
3,1028,3,small,4,17,4800,5700,24,900
3,1043,3,medium,7,14,4900,5700,25,800
3,1044,3,small,3,19,4900,5700,26,800
3,1045,3,large,16,6,4900,5700,26,800
3,1046,3,small,4,16,4900,5700,27,800
3,1047,3,small,4,19,4900,5700,28,800
3,1048,3,medium,8,14,4900,5700,29,800
3,1049,3,large,12,6,4900,5700,30,800
3,1064,3,small,3,17,5000,5700,31,700
3,1065,3,large,12,5,5000,5700,32,700
3,1066,3,large,12,7,5000,5700,32,700
3,1067,3,small,3,19,5000,5700,33,700
3,1068,3,small,3,19,5000,5700,34,700
3,1069,3,small,3,15,5000,5700,35,700
3,1070,3,small,3,15,5000,5700,36,700
3,1071,3,large,13,9,5000,5700,37,700
3,1086,3,small,3,16,5100,5700,38,600
3,1087,3,small,4,19,5100,5700,38,600
3,1088,3,medium,7,12,5100,5700,39,600
3,1089,3,medium,8,12,5100,5700,40,600
3,1090,3,medium,9,11,5100,5700,41,600
3,1091,3,small,4,15,5100,5700,42,600
3,1092,3,large,12,5,5100,5700,43,600
3,1093,3,medium,9,11,5100,5700,44,600
3,1108,3,medium,8,14,5200,5700,44,500
3,1109,3,large,14,9,5200,5700,45,500
3,1110,3,medium,9,14,5200,5700,46,500
3,1111,3,medium,8,11,5200,5700,47,500
3,1112,3,large,16,7,5200,5700,48,500
3,1113,3,large,16,8,5200,5700,49,500
3,1114,3,small,4,19,5200,5700,50,500
3,1115,3,large,13,9,5200,5700,50,500
3,1131,3,small,3,16,5300,5700,51,400
3,1132,3,large,13,8,5300,5700,52,400
3,1133,3,medium,8,11,5300,5700,53,400
3,1134,3,small,4,15,5300,5700,54,400
3,1135,3,large,16,6,5300,5700,55,400
3,1136,3,large,13,5,5300,5700,56,400
3,1137,3,large,16,8,5300,5700,56,400
3,1138,3,medium,9,14,5300,5700,57,400
3,1153,3,small,4,17,5400,5700,58,300
3,1154,3,small,3,18,5400,5700,59,300
3,1155,3,large,14,6,5400,5700,60,300
3,1156,3,medium,9,13,5400,5700,61,300
3,1157,3,medium,9,12,5400,5700,62,300
3,1158,3,large,12,9,5400,5700,62,300
3,1159,3,large,16,9,5400,5700,63,300
3,1160,3,medium,7,11,5400,5700,64,300
3,1175,3,small,3,16,5500,5700,65,200
3,1176,3,medium,7,10,5500,5700,66,200
3,1177,3,medium,8,12,5500,5700,67,200
3,1178,3,small,3,17,5500,5700,68,200
3,1179,3,medium,8,13,5500,5700,68,200
3,1180,3,medium,7,13,5500,5700,69,200
3,1181,3,medium,9,11,5500,5700,70,200
3,1182,3,small,3,16,5500,5700,71,200
3,1198,3,small,3,15,5600,5700,72,100
3,1199,3,small,4,15,5600,5700,73,100
3,1200,3,small,3,18,5600,5700,74,100
3,1201,3,medium,8,13,5600,5700,74,100
3,1202,3,small,3,17,5600,5700,75,100
3,1203,3,small,3,18,5600,5700,76,100
3,1204,3,medium,8,12,5600,5700,77,100
3,1205,3,small,3,17,5600,5700,78,100
3,1219,3,large,12,9,5700,5700,79,0
3,1220,3,small,4,17,5700,5700,80,0
3,1221,3,large,16,6,5700,5700,80,0
3,1222,3,large,13,6,5700,5700,81,0
3,1223,3,medium,8,14,5700,5700,82,0
3,1224,3,small,4,16,5700,5700,83,0
3,1225,3,small,4,17,5700,5700,84,0
3,1226,3,large,12,7,5700,5700,85,0
1,1050,1,medium,9,12,5000,6100,6,1100
1,1051,1,small,4,16,5000,6100,7,1100
1,1052,1,medium,7,10,5000,6100,8,1100
1,1053,1,large,15,6,5000,6100,9,1100
1,1054,1,large,12,6,5000,6100,10,1100
1,1055,1,small,4,15,5000,6100,11,1100
1,1056,1,medium,9,10,5000,6100,12,1100
1,1072,1,small,3,19,5100,6100,13,1000
1,1073,1,large,15,8,5100,6100,14,1000
1,1074,1,large,15,8,5100,6100,15,1000
1,1075,1,medium,8,11,5100,6100,16,1000
1,1076,1,small,3,17,5100,6100,17,1000
1,1077,1,large,13,9,5100,6100,18,1000
1,1078,1,large,15,7,5100,6100,19,1000
1,1079,1,medium,9,13,5100,6100,20,1000
1,1094,1,small,3,15,5200,6100,21,900
1,1095,1,small,3,17,5200,6100,22,900
1,1096,1,large,16,6,5200,6100,23,900
1,1097,1,large,12,6,5200,6100,24,900
1,1098,1,large,14,6,5200,6100,25,900
1,1099,1,small,4,17,5200,6100,26,900
1,1116,1,small,4,15,5300,6100,27,800
1,1117,1,small,3,19,5300,6100,28,800
1,1118,1,large,15,6,5300,6100,29,800
1,1119,1,medium,7,10,5300,6100,30,800
1,1120,1,medium,7,13,5300,6100,31,800
1,1121,1,large,14,5,5300,6100,32,800
1,1122,1,medium,8,11,5300,6100,33,800
1,1139,1,small,3,18,5400,6100,34,700
1,1140,1,small,3,16,5400,6100,35,700
1,1141,1,medium,8,14,5400,6100,36,700
1,1142,1,medium,9,10,5400,6100,37,700
1,1143,1,small,3,19,5400,6100,38,700
1,1144,1,medium,9,14,5400,6100,39,700
1,1145,1,medium,9,14,5400,6100,40,700
1,1146,1,large,16,9,5400,6100,41,700
1,1161,1,large,13,5,5500,6100,42,600
1,1162,1,large,15,8,5500,6100,43,600
1,1163,1,small,3,17,5500,6100,44,600
1,1164,1,large,13,5,5500,6100,45,600
1,1165,1,large,15,7,5500,6100,46,600
1,1166,1,large,16,9,5500,6100,47,600
1,1167,1,large,14,7,5500,6100,48,600
1,1183,1,large,14,9,5600,6100,49,500
1,1184,1,large,15,9,5600,6100,50,500
1,1185,1,large,16,8,5600,6100,51,500
1,1186,1,large,12,8,5600,6100,52,500
1,1187,1,medium,8,12,5600,6100,53,500
1,1188,1,small,3,18,5600,6100,54,500
1,1189,1,small,3,19,5600,6100,55,500
1,1190,1,large,13,6,5600,6100,56,500
1,1206,1,large,15,8,5700,6100,57,400
1,1207,1,medium,9,11,5700,6100,58,400
1,1208,1,large,12,7,5700,6100,59,400
1,1209,1,small,3,19,5700,6100,60,400
1,1210,1,small,3,17,5700,6100,61,400
1,1211,1,small,4,15,5700,6100,62,400
1,1227,1,small,3,19,5800,6100,63,300
1,1228,1,medium,7,12,5800,6100,64,300
1,1229,1,medium,9,14,5800,6100,65,300
1,1230,1,small,4,19,5800,6100,66,300
1,1231,1,medium,7,10,5800,6100,67,300
1,1232,1,large,12,6,5800,6100,68,300
1,1233,1,small,4,18,5800,6100,69,300
1,1234,1,small,3,17,5800,6100,70,300
1,1249,1,small,3,17,5900,6100,71,200
1,1250,1,small,3,15,5900,6100,72,200
1,1251,1,small,4,16,5900,6100,73,200
1,1252,1,medium,9,13,5900,6100,74,200
1,1253,1,small,3,15,5900,6100,75,200
1,1254,1,small,4,18,5900,6100,76,200
1,1267,1,large,15,8,6000,6100,77,100
1,1268,1,medium,8,10,6000,6100,78,100
1,1269,1,small,4,18,6000,6100,79,100
1,1270,1,large,14,9,6000,6100,80,100
1,1271,1,large,13,5,6000,6100,81,100
1,1272,1,large,13,9,6000,6100,82,100
1,1273,1,small,3,15,6000,6100,83,100
1,1286,1,small,4,19,6100,6100,84,0
1,1287,1,large,16,7,6100,6100,85,0
1,1288,1,small,3,15,6100,6100,86,0
1,1289,1,small,4,19,6100,6100,87,0
1,1290,1,small,4,15,6100,6100,88,0
1,1291,1,medium,9,12,6100,6100,89,0
1,1292,1,small,3,16,6100,6100,90,0
1,1293,1,medium,9,11,6100,6100,91,0
2,1147,2,large,16,8,5400,6500,6,1100
2,1148,2,large,13,8,5400,6500,7,1100
2,1149,2,small,4,17,5400,6500,8,1100
2,1150,2,medium,8,13,5400,6500,8,1100
2,1151,2,large,14,7,5400,6500,9,1100
2,1152,2,small,4,16,5400,6500,10,1100
2,1168,2,small,4,18,5500,6500,11,1000
2,1169,2,medium,8,11,5500,6500,12,1000
2,1170,2,medium,9,11,5500,6500,13,1000
2,1171,2,small,4,19,5500,6500,14,1000
2,1172,2,medium,7,10,5500,6500,15,1000
2,1173,2,medium,7,12,5500,6500,15,1000
2,1174,2,small,3,19,5500,6500,16,1000
2,1191,2,medium,7,13,5600,6500,17,900
2,1192,2,medium,8,11,5600,6500,18,900
2,1193,2,large,13,5,5600,6500,19,900
2,1194,2,large,12,9,5600,6500,20,900
2,1195,2,small,4,17,5600,6500,21,900
2,1196,2,small,4,15,5600,6500,22,900
